ID;dteday;hr;weathersit;temp;atemp;hum;windspeed;season;casual
12976;29/06/2012;21;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,86;0,8333;0,53;0,194;;41
12978;29/06/2012;23;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,82;0,8333;0,63;0,194;;6
12980;30/06/2012;1;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,64;0,5758;0,89;0,2239;;3
12983;30/06/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,62;0,5455;0,94;0;;3
12985;30/06/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5758;0,89;0,1642;;6
12994;30/06/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,88;0,7727;0,3;0,2537;;117
12995;30/06/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,7879;0,29;0,1642;;109
12998;30/06/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7576;0,44;0,2537;;134
13001;30/06/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,1642;;38
13003;01/07/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7273;0,66;0;;27
13005;01/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,697;0,74;0,0896;;21
13006;01/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,7121;0,84;0,1343;;6
13009;01/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,0896;;8
13017;01/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8333;0,33;0,2537;;98
13019;01/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8333;0,33;0,2985;;85
1302;27/02/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,62;0,1343;;33
13021;01/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,88;0,7727;0,32;0,3582;;95
13022;01/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7424;0,39;0,1343;;103
13028;02/07/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,7121;0,58;0,194;;3
1303;27/02/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,54;0,0896;;61
13032;02/07/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6667;0,51;0;;3
13033;02/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,58;0,1045;;4
13034;02/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,51;0,1045;;8
13037;02/07/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7273;0,43;0,2537;;70
13041;02/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7576;0,34;0,2239;;79
13043;02/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7424;0,36;0,2836;;61
13047;02/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,697;0,43;0,1343;;38
13048;02/07/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,45;0,1343;;17
13049;02/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,51;0,1642;;19
1305;27/02/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,47;0,0896;;105
13052;03/07/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0;;5
13053;03/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0;;2
13054;03/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,65;0,1343;;0
13055;03/07/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,65;0,1045;;0
13056;03/07/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,61;0;;2
13061;03/07/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,43;0,2239;;56
13062;03/07/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7576;0,34;0,194;;66
13063;03/07/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,88;0,7576;0,28;0,194;;74
13064;03/07/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,7727;0,25;0,1343;;80
13071;03/07/2012;20;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,76;0,697;0,55;0,4925;;80
13072;03/07/2012;21;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,7;0,2836;;36
13073;03/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,79;0,194;;26
13077;04/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,1343;;27
13080;04/07/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,69;0;;5
13082;04/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,65;0;;10
13083;04/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,61;0,1045;;43
13084;04/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,697;0,52;0;;90
13086;04/07/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7576;0,46;0,1343;;164
13089;04/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,8182;0,37;0,1642;;190
13090;04/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8485;0,35;0,2985;;155
13093;04/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,8485;0,42;0,194;;159
13094;04/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,803;0,47;0,2239;;177
131;06/01/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2273;0,51;0,1642;;9
1310;27/02/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,54;0,1343;;16
13100;05/07/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,51;0,2836;;6
13101;05/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,51;0;;4
13102;05/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,54;0,194;;2
13105;05/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0;;3
13110;05/07/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,8182;0,35;0,2985;;107
13113;05/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8333;0,33;0,3284;;87
13123;06/07/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,1343;;39
13130;06/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,697;0,46;0,1343;;20
13131;06/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7121;0,41;0,1642;;28
13133;06/07/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7424;0,3;0;;80
13134;06/07/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7273;0,32;0,0896;;92
13135;06/07/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,88;0,7576;0,28;0,1045;;111
13136;06/07/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,7879;0,27;0,1045;;99
13137;06/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,803;0,31;0,1642;;91
13138;06/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8182;0,29;0,194;;79
13139;06/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8182;0,29;0,1045;;69
1314;27/02/2011;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3485;0,62;0,1642;;6
13142;06/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,88;0,7879;0,35;0,2239;;112
1315;28/02/2011;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3636;0,66;0,1045;;5
13152;07/07/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,7121;0,74;0,194;;2
13155;07/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,8333;0,63;0,194;;32
13159;07/07/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,96;0,8636;0,31;0,3582;;124
13160;07/07/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,96;0,8636;0,31;0,2537;;116
13162;07/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,96;0,8485;0,26;0;;113
13169;07/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,8333;0,59;0,194;;56
13170;07/07/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,8182;0,56;0,1642;;34
13176;08/07/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0;;1
13177;08/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7727;0,7;0,1343;;5
13179;08/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,803;0,53;0,1343;;35
1318;28/02/2011;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,34;0,3636;0,93;0;;1
13180;08/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,8182;0,5;0,1045;;70
13185;08/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,96;0,9091;0,36;0,1642;;77
13189;08/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,1045;;54
13190;08/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,1642;;66
13191;08/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7273;0,7;0,0896;;79
13194;08/07/2012;23;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,68;0,6364;0,83;0,0896;;25
13196;09/07/2012;1;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,7;0,6667;0,89;0,1045;;5
13197;09/07/2012;2;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,7;0,6667;0,89;0,194;;1
1320;28/02/2011;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3636;0,93;0,1045;;2
13202;09/07/2012;7;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,66;0,6061;0,83;0,2239;;7
13207;09/07/2012;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,6818;0,58;0,1343;;61
13209;09/07/2012;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,6818;0,55;0,2537;;58
1321;28/02/2011;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,34;0,303;0,93;0,2985;;13
13210;09/07/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,6818;0,45;0,2239;;66
13211;09/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,697;0,4;0,2836;;88
13213;09/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,48;0,1343;;82
13218;09/07/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,65;0,1045;;22
13220;10/07/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,74;0,1343;;0
13222;10/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,79;0;;0
13223;10/07/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,79;0,1343;;0
13225;10/07/2012;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,79;0,1045;;4
13227;10/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,697;0,74;0,1343;;34
13228;10/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,1343;;47
13229;10/07/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,62;0,194;;56
1323;28/02/2011;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,52;0,5;0,72;0,4925;;13
13231;10/07/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7121;0,41;0,1343;;69
13237;10/07/2012;18;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,7;0,6667;0,74;0,2239;;70
13238;10/07/2012;19;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,7;0,6667;0,74;0,2239;;55
13241;10/07/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,64;0,5758;0,83;0,1343;;14
13246;11/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5758;0,89;0,1343;;0
13247;11/07/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5758;0,89;0,1343;;1
13251;11/07/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,79;0,1642;;30
13252;11/07/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6667;0,74;0,1343;;30
13254;11/07/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,7121;0,58;0,1343;;56
13256;11/07/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,8;0,7121;0,42;0,1642;;65
13259;11/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7121;0,38;0,194;;53
1326;28/02/2011;13;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,46;0,4545;0,94;0,2239;;1
13260;11/07/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,697;0,31;0,2239;;90
13264;11/07/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0,2239;;69
13266;11/07/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,58;0,2537;;20
13268;12/07/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6212;0,61;0;;0
1327;28/02/2011;14;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,42;0,4242;1;0,2985;;1
13273;12/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,73;0,0896;;7
13274;12/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,73;0,1343;;32
13275;12/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,65;0,1343;;49
13276;12/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0,1045;;42
13278;12/07/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,45;0,1045;;49
1328;28/02/2011;15;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,42;0,4242;1;0,2985;;0
13280;12/07/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,697;0,33;0,2239;;52
13282;12/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7121;0,36;0,194;;63
1329;28/02/2011;16;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,42;0,4242;1;0,1343;;2
13290;12/07/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,51;0,2239;;33
13298;13/07/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,54;0;;27
133;06/01/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2576;0,55;0,0896;;3
13302;13/07/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,6818;0,45;0,1343;;68
13303;13/07/2012;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,6818;0,4;0,1045;;125
13306;13/07/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,8;0,7121;0,36;0,1045;;92
13307;13/07/2012;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,8;0,7121;0,36;0,2239;;111
1331;28/02/2011;18;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,46;0,4545;0,94;0,194;;4
13311;13/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,48;0,1343;;95
13313;13/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,45;0;;59
13315;14/07/2012;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6667;0,48;0,0896;;35
13317;14/07/2012;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6515;0,54;0,1045;;10
1332;28/02/2011;19;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,44;0,4394;0,88;0,6119;;1
13320;14/07/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,64;0,6061;0,73;0,1045;;0
13328;14/07/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,7121;0,62;0,0896;;219
1333;28/02/2011;20;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,44;0,4394;0,88;0,6119;;0
13334;14/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,7121;0,84;0,0896;;156
13335;14/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,7121;0,84;0,0896;;101
13337;14/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,194;;65
13343;15/07/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,89;0,1045;;8
13346;15/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,0896;;17
13347;15/07/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6667;0,84;0,1343;;37
13348;15/07/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,697;0,79;0;;58
13354;15/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,803;0,47;0,1343;;182
13361;15/07/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,697;0,74;0,1045;;34
13365;16/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,74;0,1045;;4
13369;16/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,79;0,1343;;8
13372;16/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,62;0,1642;;51
13376;16/07/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7879;0,49;0,2836;;63
13378;16/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,803;0,47;0,2537;;61
13379;16/07/2012;16;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,76;0,7273;0,66;0,5821;;77
13381;16/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,803;0,53;0;;97
13383;16/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7727;0,59;0,1343;;66
13388;17/07/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,7;0;;4
1339;01/03/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2121;0,65;0,3881;;0
13390;17/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,66;0;;0
13394;17/07/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,697;0,7;0;;26
13396;17/07/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,82;0,7727;0,49;0,2239;;32
13398;17/07/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,86;0,803;0,47;0;;60
134;06/01/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,2121;0,51;0,1642;;3
13401;17/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,94;0,8333;0,29;0,2537;;54
13402;17/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,92;0,8182;0,31;0,1642;;57
13405;17/07/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,803;0,33;0,194;;60
13414;18/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,1343;;2
13415;18/07/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,7;0,1343;;0
13418;18/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,1642;;23
13419;18/07/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,1045;;55
13420;18/07/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7879;0,56;0;;44
13426;18/07/2012;15;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,92;0,8485;0,35;0,3582;;42
13430;18/07/2012;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,7121;0,62;0,1045;;78
13431;18/07/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,62;0,0896;;56
13432;18/07/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,62;0;;53
13435;19/07/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,0896;;16
13437;19/07/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,7;0,194;;0
13438;19/07/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,7;0,1045;;1
13439;19/07/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,7;0,1045;;0
13440;19/07/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6818;0,7;0,1045;;5
13441;19/07/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,66;0,1343;;8
13442;19/07/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,58;0,2836;;23
13444;19/07/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,7121;0,58;0,2836;;36
13445;19/07/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,58;0,194;;41
13447;19/07/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7879;0,49;0,2836;;59
13448;19/07/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7727;0,47;0,1343;;74
13449;19/07/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,44;0,0896;;46
13450;19/07/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7727;0,47;0,0896;;66
13451;19/07/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7727;0,47;0,0896;;70
13452;19/07/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,41;0;;93
13454;19/07/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7576;0,44;0,2537;;53
13457;19/07/2012;22;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,66;0,5909;0,89;0,2537;;6
13458;19/07/2012;23;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,66;0,5909;0,89;0,2239;;3
1346;01/03/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,197;0,55;0,4179;;8
13462;20/07/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0,1045;;7
13463;20/07/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0,1642;;3
13465;20/07/2012;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0,1642;;3
13466;20/07/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0,194;;14
13468;20/07/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6667;0,79;0,1343;;45
13469;20/07/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6667;0,79;0,1642;;51
1347;01/03/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2121;0,52;0,2836;;13
13473;20/07/2012;14;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,7;0,6667;0,84;0,1642;;53
13474;20/07/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,7;0,6667;0,84;0,2985;;47
13475;20/07/2012;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,83;0,3284;;70
13477;20/07/2012;18;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6061;0,78;0,3284;;73
13480;20/07/2012;21;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,62;0,5758;0,83;0,3284;;14
13485;21/07/2012;2;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,6;0,5455;0,88;0,2836;;5
13487;21/07/2012;4;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,58;0,5455;0,88;0,2836;;11
13488;21/07/2012;5;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,58;0,5455;0,88;0,2537;;7
13491;21/07/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,58;0,5455;0,83;0,2537;;18
